code,time_total,time_connect,time_appconnect,time_starttransfer,size_downloaded,speed_download,http_version
200,0.814362,0.046413,0.196710,0.383898,654663,804254.000,2
200,0.667378,0.053966,0.179976,0.280388,651889,977344.000,2
200,1.713788,0.078832,0.207261,0.316774,654749,382223.000,2
200,0.718879,0.044959,0.156310,0.303725,654623,911731.000,2
200,0.594957,0.057351,0.161735,0.230056,654624,1102060.000,2
200,0.607035,0.050399,0.148127,0.224178,651889,1073952.000,2
200,0.666729,0.055351,0.168945,0.242908,654735,983085.000,2
200,0.881221,0.048848,0.346417,0.423235,651720,739750.000,2
200,0.618779,0.043179,0.155693,0.229302,654731,1059435.000,2
200,0.698505,0.041946,0.179863,0.250122,654443,937597.000,2
200,0.705610,0.046376,0.162386,0.254663,651893,924670.000,2
200,0.798060,0.053416,0.167988,0.255728,654625,820332.000,2
200,0.734362,0.050282,0.269363,0.346415,654761,892044.000,2
200,0.891957,0.270397,0.411868,0.489735,654479,734544.000,2
200,0.702646,0.063084,0.211246,0.282201,654516,932358.000,2
200,0.698157,0.047893,0.156744,0.236652,654734,938014.000,2
200,0.783366,0.047976,0.157735,0.224274,651886,832549.000,2
200,0.772997,0.051545,0.181789,0.254792,654730,848095.000,2
200,0.868774,0.051798,0.176409,0.255009,651886,751020.000,2
200,0.632037,0.039909,0.150070,0.227839,654730,1035965.000,2
200,0.695292,0.053851,0.177886,0.246497,651919,938012.000,2
200,0.686023,0.044488,0.194072,0.266930,654728,954413.000,2
200,0.692920,0.055189,0.169388,0.250037,654461,945752.000,2
200,0.660280,0.047313,0.173831,0.244392,654735,992022.000,2
200,1.466068,0.043550,0.167008,0.234144,651661,444516.000,2
200,1.648152,0.043495,0.153807,0.231125,652371,395856.000,2
200,1.711290,0.051349,0.163360,0.252792,654739,382664.000,2
200,0.612787,0.048342,0.160554,0.230826,654534,1069500.000,2
200,0.621415,0.043487,0.153505,0.225618,651885,1049734.000,2
200,0.603402,0.036305,0.141222,0.203616,654518,1085436.000,2
200,0.655677,0.037971,0.141570,0.219718,651164,994143.000,2
200,0.570124,0.038143,0.141864,0.209265,654738,1148663.000,2
200,0.625034,0.052204,0.180547,0.249896,652307,1043691.000,2
200,1.599949,0.051754,0.178388,0.263993,654762,409482.000,2
200,0.686709,0.045455,0.170850,0.250943,651718,950026.000,2
200,0.586906,0.052956,0.164445,0.233978,654734,1117293.000,2
200,0.658667,0.040636,0.149096,0.220153,651892,990717.000,2
200,0.794814,0.043999,0.164790,0.368990,654557,824379.000,2
200,0.652556,0.054561,0.168934,0.249195,654731,1004188.000,2
200,0.834591,0.041298,0.155095,0.237816,654731,785049.000,2
200,0.680575,0.042631,0.152305,0.229347,648872,954223.000,2
200,0.755224,0.044934,0.190677,0.301359,654731,867193.000,2
200,0.702291,0.047442,0.169467,0.249492,654629,932519.000,2
200,0.667029,0.106100,0.212009,0.278919,654729,981602.000,2
200,0.654112,0.098391,0.201196,0.272615,654729,1001114.000,2
200,0.611207,0.052442,0.167969,0.246974,654759,1071618.000,2
200,1.579151,0.069198,0.177725,0.256507,654733,414650.000,2
200,0.686311,0.079302,0.198436,0.319598,651168,949224.000,2
200,0.621755,0.048248,0.169807,0.243460,652272,1050357.000,2
200,0.594834,0.064118,0.169925,0.241130,651886,1097451.000,2
200,0.644775,0.056460,0.163582,0.244385,651887,1012246.000,2
200,0.666271,0.038589,0.171475,0.240137,654627,982923.000,2
200,0.599315,0.051364,0.151829,0.227280,652265,1088923.000,2
200,0.595464,0.042768,0.147677,0.217008,651266,1094564.000,2
200,0.711521,0.044226,0.199034,0.287934,652086,917139.000,2
200,0.757273,0.043273,0.166034,0.337620,651526,860668.000,2
200,1.789410,0.041514,0.188232,0.270076,654442,365814.000,2
200,0.833617,0.052045,0.185713,0.386582,654663,785909.000,2
200,0.629836,0.045043,0.153579,0.233506,654627,1040742.000,2
200,0.659758,0.049825,0.163754,0.244550,651170,988118.000,2
200,0.900566,0.050810,0.200628,0.272370,654729,727476.000,2
200,0.609208,0.041123,0.148596,0.215907,654732,1075093.000,2
200,0.636011,0.047857,0.148345,0.234532,654736,1029459.000,2
200,0.616623,0.045303,0.141423,0.208076,651529,1057676.000,2
200,0.600347,0.046886,0.158862,0.229671,654016,1090026.000,2
200,0.599766,0.046208,0.154031,0.228682,654730,1093038.000,2
200,0.821862,0.038882,0.136951,0.210185,654739,797489.000,2
200,0.558167,0.041830,0.141370,0.216595,651167,1166965.000,2
200,0.749659,0.042037,0.149569,0.366414,651813,870244.000,2
200,2.377571,0.046253,0.175477,2.183676,0,0.000,2
